监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),气压(MBar),近地风速(m/s),风向(°)
2019/4/27 17:00,监测点A3,5,45,16,7,34,0.4,22.6,79,1009.2,2.3,81.6
2019/4/27 18:00,监测点A3,4,51,23,9,28,0.5,22.9,78,1009.2,1.9,85.3
2019/4/27 19:00,监测点A3,4,59,17,8,18,0.4,23,78,1009.6,1.5,98.7
2019/4/27 20:00,监测点A3,5,46,35,17,27,0.4,22.9,76,1010.2,1.2,101.3
2019/4/27 21:00,监测点A3,4,44,23,12,25,0.4,22.8,77,1010.9,1.1,142.6
2019/4/27 22:00,监测点A3,5,51,28,17,16,0.4,22.9,76,1011.4,1,142.5
2019/4/27 23:00,监测点A3,5,50,30,13,17,0.4,23.1,75,1011.4,0.7,82.6
2019/4/28 0:00,监测点A3,4,38,25,14,29,0.3,23.3,74,1011.2,0.9,82.5
2019/4/28 1:00,监测点A3,5,51,34,14,13,0.4,23.3,75,1010.8,1.2,55.5
2019/4/28 2:00,监测点A3,6,66,33,19,1,0.5,23,78,1010.6,1.7,24.9
2019/4/28 3:00,监测点A3,5,66,41,16,1,0.4,23,78,1010.1,2,59
2019/4/28 4:00,监测点A3,5,67,45,25,2,0.5,23,78,1010.1,1.8,58.3
2019/4/28 5:00,监测点A3,5,61,55,34,3,0.5,23.1,78,1010.6,1.9,61.4
2019/4/28 6:00,监测点A3,5,49,59,31,11,0.5,23.2,77,1011,1.6,58.3
2019/4/28 7:00,监测点A3,4,39,49,31,25,0.5,23.5,75,1011.5,2.2,57.3
2019/4/28 8:00,监测点A3,5,41,50,26,34,0.6,24,74,1012,2,65.8
2019/4/28 9:00,监测点A3,6,38,61,20,46,0.4,24.7,70,1012.3,2.2,78.4
2019/4/28 10:00,监测点A3,7,39,50,21,48,0.4,25.1,70,1012.4,1.7,86.8
2019/4/28 11:00,监测点A3,5,29,49,22,60,0.3,25.6,68,1011.9,1.7,87.6
2019/4/28 12:00,监测点A3,4,24,41,17,69,0.3,25.8,69,1011.2,1.4,83.1
2019/4/28 13:00,监测点A3,4,19,31,20,79,0.3,26.9,64,1010.6,1.4,95
2019/4/28 14:00,监测点A3,6,23,37,18,77,0,27.4,63,1009.8,1.7,115
2019/4/28 15:00,监测点A3,7,21,45,17,80,0.6,27.8,62,1008.7,2.9,155.2
2019/4/28 16:00,监测点A3,4,23,33,17,90,0.6,27.9,62,1008.3,2.2,152.7
2019/4/28 17:00,监测点A3,4,22,44,25,76,0.6,27.8,62,1008.1,2.5,161.9
2019/4/28 18:00,监测点A3,4,29,47,19,54,0.7,27.4,63,1008.4,2.5,148.2
2019/4/28 19:00,监测点A3,4,33,44,20,40,0.7,26.7,66,1009.2,2.1,149.8
2019/4/28 20:00,监测点A3,3,26,43,19,44,0.6,26.3,68,1010.1,2.3,144.9
2019/4/28 21:00,监测点A3,3,25,33,16,41,0.7,26,69,1010.6,2.2,150.7
2019/4/28 22:00,监测点A3,4,20,35,21,47,0.6,25.9,70,1010.8,2,141.1
2019/4/28 23:00,监测点A3,7,30,30,18,34,0.6,25.6,72,1010.6,1.2,127.6
2019/4/29 0:00,监测点A3,7,30,35,19,31,0.6,25.2,74,1010,1.1,114.5
2019/4/29 1:00,监测点A3,10,30,43,16,29,0.6,25,74,1009.4,1.1,133.6
2019/4/29 2:00,监测点A3,8,28,38,19,28,0.6,24.9,75,1009.1,1,125.4
2019/4/29 3:00,监测点A3,6,30,37,21,24,0.6,24.6,77,1008.7,0.8,66.3
2019/4/29 4:00,监测点A3,5,39,40,22,15,0.6,24.5,77,1008.7,1.1,69.4
2019/4/29 5:00,监测点A3,6,53,44,25,5,0.6,24.5,76,1008.7,1.5,76.3
2019/4/29 6:00,监测点A3,11,52,51,29,6,0.7,24.6,77,1009,1.3,79.4
2019/4/29 7:00,监测点A3,6,35,56,29,19,0.7,25.2,75,1009.5,1.6,90.7
2019/4/29 8:00,监测点A3,6,43,52,25,18,0.7,26,72,1010.2,1.2,112.4
2019/4/29 9:00,监测点A3,5,29,57,25,37,0.6,27.1,68,1010.6,1.6,146.9
2019/4/29 10:00,监测点A3,5,29,53,22,57,0.6,28.1,64,1010.3,1.5,150.6
2019/4/29 11:00,监测点A3,5,23,58,23,89,0.6,29.1,60,1009.4,2.9,146.7
2019/4/29 12:00,监测点A3,6,18,59,29,92,0.6,29.4,59,1008.4,2.9,150.7
2019/4/29 13:00,监测点A3,4,17,49,21,85,0.6,29.8,58,1007.5,2.9,156.4
2019/4/29 14:00,监测点A3,4,15,48,21,64,0.5,30.2,54,1006.8,3.5,170.8
2019/4/29 15:00,监测点A3,4,14,44,20,66,0.5,30,56,1005.9,3.9,161.9
2019/4/29 16:00,监测点A3,4,17,38,14,64,0.5,30,57,1005.3,3.7,157.8
2019/4/29 17:00,监测点A3,4,21,49,17,52,0.6,29.8,57,1005.1,3.4,161.1
2019/4/29 18:00,监测点A3,4,23,54,19,39,0.6,28.9,60,1005.5,3.2,161.7
2019/4/29 19:00,监测点A3,5,23,47,17,30,0.6,28.1,65,1006.3,3.5,159.8
2019/4/29 20:00,监测点A3,5,25,45,13,26,0.6,27.7,68,1006.9,2.6,155.8
2019/4/29 21:00,监测点A3,5,24,41,18,25,0.6,27.4,69,1007.4,2.8,155.9
2019/4/29 22:00,监测点A3,5,23,40,17,23,0.6,27.2,69,1007.8,2.4,154.2
2019/4/29 23:00,监测点A3,5,29,36,9,15,0.6,27,70,1007.6,1.7,146
2019/4/30 0:00,监测点A3,5,27,34,11,16,0.6,26.6,72,1007,1.1,112.9
2019/4/30 1:00,监测点A3,6,27,35,15,14,0.6,26.5,73,1006.3,1.4,140.1
2019/4/30 2:00,监测点A3,5,20,28,13,20,0.5,26.5,73,1005.8,1.4,140.9
2019/4/30 3:00,监测点A3,5,23,26,13,16,0.5,26.4,74,1005.6,1.5,149.6
2019/4/30 4:00,监测点A3,7,28,34,16,10,0.5,26.4,74,1005.5,1.3,141.4
2019/4/30 5:00,监测点A3,6,27,28,14,10,0.5,26.3,75,1005.2,1.4,137.4
2019/4/30 6:00,监测点A3,6,28,30,14,8,0.6,26.3,76,1005.4,1.1,150.5
2019/4/30 7:00,监测点A3,5,23,34,16,19,0.7,27.1,73,1005.7,1.7,169.7
2019/4/30 8:00,监测点A3,5,23,36,15,25,0.8,28,68,1006,2.5,169.2
2019/4/30 9:00,监测点A3,7,31,37,20,18,0.7,27.8,69,1006.5,2.6,208
2019/4/30 10:00,监测点A3,4,20,42,22,72,0.6,23.9,75,1007.4,2.7,223.1
2019/4/30 11:00,监测点A3,3,21,14,5,80,0.6,24.7,70,1007.6,2.8,217.4
2019/4/30 12:00,监测点A3,3,18,23,4,85,0.6,25,68,1007,2.6,222.7
2019/4/30 13:00,监测点A3,3,16,20,12,101,0.6,25.9,64,1005.3,2,230
2019/4/30 14:00,监测点A3,4,20,15,9,115,0.6,27.2,59,1004,1.6,295.6
2019/4/30 15:00,监测点A3,4,25,28,12,123,0.6,27.2,60,1003.8,1,288.4
2019/4/30 16:00,监测点A3,5,34,27,15,113,0.7,27.4,60,1003.7,1,238
2019/4/30 17:00,监测点A3,5,37,38,21,109,0.8,27.4,61,1003.9,1.2,273.4
2019/4/30 18:00,监测点A3,6,42,43,17,91,0.8,26.6,63,1004.6,1.1,316.3
2019/4/30 19:00,监测点A3,5,36,43,17,80,0.8,26.4,63,1005.4,0.8,284.9
2019/4/30 20:00,监测点A3,6,53,38,18,56,1,26.4,65,1006,0.6,248
2019/4/30 21:00,监测点A3,5,73,54,27,29,1,26.3,68,1006.6,1,309.4
2019/4/30 22:00,监测点A3,6,55,61,30,18,0.8,25.2,69,1007,2.4,322.2
2019/4/30 23:00,监测点A3,5,31,49,27,32,0.8,24.2,70,1006.9,2.5,339.5
2019/5/1 0:00,监测点A3,5,31,16,11,31,0.7,23.8,67,1006.7,2.4,311.5
2019/5/1 1:00,监测点A3,5,33,24,8,26,0.7,23.4,67,1006.3,2.1,312.8
2019/5/1 2:00,监测点A3,5,32,21,9,21,0.7,22.8,67,1006.1,2.6,320.1
2019/5/1 3:00,监测点A3,5,28,19,11,21,0.7,22.3,66,1006.1,2.6,316.8
2019/5/1 4:00,监测点A3,5,21,27,12,28,0.7,21.7,65,1006.6,2.6,312.6
2019/5/1 5:00,监测点A3,4,22,11,8,27,0.7,21.4,65,1006.9,2.6,318.8
2019/5/1 6:00,监测点A3,5,20,19,7,30,0.7,21.2,64,1007.6,2.3,314.6
2019/5/1 7:00,监测点A3,5,23,23,10,26,0.7,21.2,63,1008.5,2.5,320.6
2019/5/1 8:00,监测点A3,6,27,23,10,27,0.8,21.4,62,1009.4,2.5,324.9
2019/5/1 9:00,监测点A3,5,31,27,8,26,0.9,21.7,61,1009.8,2,330.5
2019/5/1 10:00,监测点A3,5,29,27,13,30,0.9,22.3,59,1009.8,2.6,335.7
2019/5/1 11:00,监测点A3,5,31,33,10,35,0.9,23.5,57,1009.6,1.5,325.7
2019/5/1 12:00,监测点A3,5,30,34,9,46,0.9,24.7,54,1009.1,1.6,324.2
2019/5/1 13:00,监测点A3,15,30,39,12,63,0.9,25.2,53,1008.1,2.1,328.7
2019/5/1 14:00,监测点A3,5,0,40,12,92,0,25.7,52,1007,2.2,335.1
2019/5/1 15:00,监测点A3,4,22,36,12,70,0.8,25.6,52,1006.5,2.2,335.6
2019/5/1 16:00,监测点A3,4,26,38,19,61,0.9,25.1,54,1006.5,2.3,329.9
2019/5/1 17:00,监测点A3,4,28,36,17,56,0.9,24.8,54,1006.5,2.2,341.8
2019/5/1 18:00,监测点A3,4,32,39,19,51,1,24.8,54,1006.9,1.9,345.4
2019/5/1 19:00,监测点A3,4,28,41,14,51,0.9,24.8,54,1007.4,1.6,355.4
2019/5/1 20:00,监测点A3,4,28,31,15,42,0.9,24.6,55,1008.3,2.1,20.3
2019/5/1 21:00,监测点A3,7,27,36,15,33,1,24.4,56,1009.1,2.8,29.7
2019/5/1 22:00,监测点A3,7,27,31,18,32,1,24.1,57,1009.6,2.6,26.8
2019/5/1 23:00,监测点A3,5,21,34,18,40,0.9,23.8,57,1009.7,3,23.7
2019/5/2 0:00,监测点A3,5,22,40,25,38,0.9,23.1,57,1009.2,2.7,16.5
2019/5/2 1:00,监测点A3,5,22,44,24,38,0.9,22.9,57,1009,2.3,14.7
2019/5/2 2:00,监测点A3,5,22,42,25,38,0.9,22.7,57,1008.7,2.2,17.3
2019/5/2 3:00,监测点A3,5,22,35,28,38,0.8,22.5,57,1008.6,1.9,15.2
2019/5/2 4:00,监测点A3,5,23,39,26,37,0.8,22,59,1008.8,2.3,16.9
2019/5/2 5:00,监测点A3,5,23,38,25,34,0.8,21.2,64,1009.4,2.5,46.2
2019/5/2 6:00,监测点A3,4,21,42,25,31,0.9,19.8,75,1010.3,2.4,26.3
2019/5/2 7:00,监测点A3,3,24,36,20,29,0.8,19.6,76,1010.7,2.2,24.7
2019/5/2 8:00,监测点A3,4,28,33,25,29,0.9,19.9,74,1011.2,2.7,13.9
2019/5/2 9:00,监测点A3,4,27,28,26,37,0.9,20.4,72,1011.8,2.5,12.8
2019/5/2 10:00,监测点A3,3,27,32,24,40,0.9,21.3,69,1011.9,2.3,8.8
2019/5/2 11:00,监测点A3,4,26,36,23,44,0.9,21.8,67,1011.8,2.8,5.9
2019/5/2 12:00,监测点A3,4,27,36,16,47,0.9,22.4,65,1011.4,2.4,14.1
2019/5/2 13:00,监测点A3,4,27,31,15,53,0.9,22.5,64,1010.8,2.1,19.7
2019/5/2 14:00,监测点A3,4,28,39,19,56,0.9,22.4,64,1010.2,2.3,14.7
2019/5/2 15:00,监测点A3,3,37,45,19,37,0.9,21.4,72,1009.8,1.9,341.5
2019/5/2 16:00,监测点A3,3,43,39,23,24,0.9,20.4,79,1010,2.7,319.4
2019/5/2 17:00,监测点A3,3,39,36,25,27,0.9,20,79,1010.1,2.2,337.5
2019/5/2 18:00,监测点A3,2,30,19,13,36,0.8,20.1,77,1010.5,2.2,5
2019/5/2 19:00,监测点A3,3,34,17,10,25,0.8,20.4,77,1011,1.7,3.6
2019/5/2 20:00,监测点A3,3,35,20,9,18,0.8,20.4,76,1011.6,2.4,11.9
2019/5/2 21:00,监测点A3,3,36,19,8,26,0.8,20.1,78,1011.9,1.5,37.5
2019/5/2 22:00,监测点A3,4,34,17,7,22,0.8,20.2,77,1012.3,1.8,60.7
2019/5/2 23:00,监测点A3,4,37,19,18,17,0.8,20.4,76,1012.4,1.6,15.5
2019/5/3 0:00,监测点A3,4,35,20,16,17,0.8,20.3,77,1012.1,1.8,1.8
2019/5/3 1:00,监测点A3,4,35,22,17,15,0.8,20.3,76,1011.8,2.2,7.5
2019/5/3 2:00,监测点A3,4,33,27,12,18,0.7,20,78,1011.5,1.8,9.6
2019/5/3 3:00,监测点A3,4,31,17,13,18,0.7,20,78,1011,1.2,351.3
2019/5/3 4:00,监测点A3,4,27,24,16,20,0.7,20.1,76,1010.9,1.2,14.5
2019/5/3 5:00,监测点A3,4,28,27,12,20,0.7,20.2,74,1011.1,1.4,15
2019/5/3 6:00,监测点A3,4,29,23,15,16,0.7,20.3,74,1012,1.7,4.4
2019/5/3 7:00,监测点A3,3,30,29,17,16,0.7,20.5,73,1012.8,2.2,5.3
2019/5/3 8:00,监测点A3,5,34,28,14,23,0.8,20.9,70,1013.4,2.6,9.4
2019/5/3 9:00,监测点A3,5,34,35,12,30,0.7,21.1,67,1014,2.2,15.3
2019/5/3 10:00,监测点A3,5,29,36,15,37,0.7,21.6,65,1014,2.4,36.8
2019/5/3 11:00,监测点A3,7,30,34,12,48,0.8,22.3,63,1013.7,2.4,31.4
2019/5/3 12:00,监测点A3,5,23,49,23,91,0.7,23.3,58,1013.1,2.3,43.7
2019/5/3 13:00,监测点A3,5,23,46,29,130,0.7,23.8,56,1012.5,2,71.4
2019/5/3 14:00,监测点A3,5,26,60,33,152,0.7,24,55,1011.8,1.9,20
2019/5/3 15:00,监测点A3,5,29,78,41,159,0.8,24.2,56,1011.2,1.7,63.2
2019/5/3 16:00,监测点A3,5,35,85,39,146,0.8,23.7,56,1011,2.2,29.4
2019/5/3 17:00,监测点A3,5,41,99,46,135,0.8,23.6,56,1010.9,2,27.2
2019/5/3 18:00,监测点A3,6,45,101,46,133,0.9,23.4,57,1011.2,1.7,46.5
2019/5/3 19:00,监测点A3,6,45,115,54,119,0.9,23.3,57,1012,1.6,20.6
2019/5/3 20:00,监测点A3,5,42,112,59,107,0.9,23.3,56,1012.6,0.9,62.4
2019/5/3 21:00,监测点A3,7,41,108,53,92,0.8,23.3,56,1012.9,1.3,137.5
2019/5/3 22:00,监测点A3,5,38,110,53,76,0.8,23.1,57,1013.1,1.7,148.7
2019/5/3 23:00,监测点A3,5,38,97,45,62,0.7,22.9,58,1013.4,1,142.9
2019/5/4 0:00,监测点A3,5,32,72,38,64,0.7,22.4,61,1013.1,1,37.7
2019/5/4 1:00,监测点A3,6,34,61,37,56,0.7,22.3,62,1012,1.1,65.5
2019/5/4 2:00,监测点A3,7,42,73,39,47,0.7,22.4,63,1011.7,0.6,9.2
2019/5/4 3:00,监测点A3,5,49,75,37,33,0.7,22.2,66,1011.3,0.6,18.5
2019/5/4 4:00,监测点A3,5,61,80,43,22,0.7,22.3,65,1010.9,1.4,46.2
2019/5/4 5:00,监测点A3,7,77,92,40,8,0.8,22.3,63,1011.1,1.3,40.6
2019/5/4 6:00,监测点A3,6,52,96,47,37,0.7,22.4,62,1011.2,1.2,65.9
2019/5/4 7:00,监测点A3,5,43,90,37,54,0.7,22.7,58,1011.7,1.3,43.6
2019/5/4 8:00,监测点A3,5,46,78,28,64,0.7,22.8,50,1012.4,1.5,42.5
2019/5/4 9:00,监测点A3,5,50,72,25,58,0.6,21.6,54,1012.7,1.7,40.7
2019/5/4 10:00,监测点A3,5,50,62,21,59,0.6,22.2,49,1012.9,1.5,25.1
2019/5/4 11:00,监测点A3,4,56,56,17,53,0.6,21,54,1012.7,1.8,36.5
2019/5/4 12:00,监测点A3,5,50,54,17,61,0.6,21,51,1012,1.3,100.7
2019/5/4 13:00,监测点A3,4,54,54,18,58,0.6,19.6,60,1011,1.3,122
2019/5/4 14:00,监测点A3,5,65,50,28,46,0.7,19.7,65,1010.3,0.5,208
2019/5/4 15:00,监测点A3,4,70,51,32,37,0.8,19.1,73,1009.6,0.6,27.4
2019/5/4 16:00,监测点A3,4,91,60,30,21,0.8,19.1,74,1009.2,1.2,342.5
2019/5/4 17:00,监测点A3,4,66,61,38,71,0.7,19,73,1009.1,1.6,43.7
2019/5/4 18:00,监测点A3,4,59,48,32,80,0.7,18.5,76,1009.5,1.9,11.3
2019/5/4 19:00,监测点A3,4,56,48,30,67,0.7,18.4,79,1009.9,1.7,5
2019/5/4 20:00,监测点A3,3,54,52,39,53,0.7,18.4,80,1010.2,1.2,34.8
2019/5/4 21:00,监测点A3,3,55,45,37,40,0.7,18.9,80,1010.5,1.5,62.2
2019/5/4 22:00,监测点A3,3,54,44,38,33,0.7,19.1,80,1010.7,1.8,24.6
2019/5/4 23:00,监测点A3,3,39,49,38,47,0.6,18.6,80,1010.6,2,20.9
2019/5/5 0:00,监测点A3,3,34,35,24,46,0.6,18.5,81,1010.2,2,350
2019/5/5 1:00,监测点A3,3,33,24,19,40,0.6,18.7,81,1009.4,2.2,26.1
2019/5/5 2:00,监测点A3,3,34,38,24,34,0.6,18.8,81,1009,1.7,21
2019/5/5 3:00,监测点A3,3,30,33,30,40,0.6,18.9,80,1008.7,1.4,8.4
2019/5/5 4:00,监测点A3,3,34,28,19,29,0.6,19.1,80,1008.4,2.2,1.4
2019/5/5 5:00,监测点A3,4,32,37,32,30,0.6,19.1,79,1008.2,3.3,336.6
2019/5/5 6:00,监测点A3,4,30,39,27,31,0.6,19,79,1008.4,2.4,327.1
2019/5/5 7:00,监测点A3,3,37,31,25,23,0.6,19,80,1008.7,2.5,338.2
2019/5/5 8:00,监测点A3,4,42,33,23,22,0.7,19.2,80,1009,2.1,334.3
2019/5/5 9:00,监测点A3,5,42,24,16,25,0.7,19.6,79,1008.7,2,345.4
2019/5/5 10:00,监测点A3,5,44,32,18,24,0.7,19.8,79,1008.5,1.4,28.1
2019/5/5 11:00,监测点A3,5,53,37,18,21,0.8,20.5,78,1008.1,1.1,354.1
2019/5/5 12:00,监测点A3,5,54,44,25,24,0.8,20.7,77,1007.4,1,349.3
2019/5/5 13:00,监测点A3,5,56,46,32,28,0.8,20.9,76,1006.6,1.4,24.4
2019/5/5 14:00,监测点A3,5,59,52,32,27,0.9,20.9,77,1005.5,1.4,14
2019/5/5 15:00,监测点A3,5,69,48,31,23,0.9,21.1,77,1005,1.1,12.6
2019/5/5 16:00,监测点A3,4,70,69,40,12,0.9,20.9,79,1004.8,1.6,342.4
2019/5/5 17:00,监测点A3,4,68,62,36,8,0.9,20.7,80,1004.8,1.7,356.1
2019/5/5 18:00,监测点A3,4,70,53,32,3,0.9,20.5,80,1005.4,1.5,2.8
2019/5/5 19:00,监测点A3,4,65,38,28,4,0.9,20.3,81,1005.9,2,8.1
2019/5/5 20:00,监测点A3,4,53,29,23,10,0.8,20.2,81,1006.7,2.2,18
2019/5/5 21:00,监测点A3,4,43,25,17,17,0.7,20.2,81,1007.1,1.8,28.8
2019/5/5 22:00,监测点A3,4,40,18,14,18,0.7,20.3,80,1007.4,1.8,11.3
2019/5/5 23:00,监测点A3,4,45,26,16,12,0.7,20.2,81,1007.2,1.7,7.7
2019/5/6 0:00,监测点A3,5,42,24,22,15,0.7,20.1,82,1006.8,1.8,4.8
2019/5/6 1:00,监测点A3,5,38,23,18,16,0.7,20.1,82,1006.2,1.6,11.8
2019/5/6 2:00,监测点A3,4,37,20,15,17,0.7,20.1,82,1005.8,2.5,2
2019/5/6 3:00,监测点A3,4,37,19,19,17,0.6,19.9,82,1005.5,2.5,4
2019/5/6 4:00,监测点A3,4,36,17,8,18,0.6,19.8,83,1005.6,1.7,9.8
2019/5/6 5:00,监测点A3,3,32,11,8,23,0.6,19.8,83,1006,1.8,4.1
2019/5/6 6:00,监测点A3,3,27,8,4,26,0.6,19.8,82,1006.3,1.7,358.8
2019/5/6 7:00,监测点A3,3,35,10,8,17,0.7,20,82,1006.9,1.9,1.4
2019/5/6 8:00,监测点A3,3,40,10,6,16,0.7,20.2,82,1007.2,2.6,14.2
2019/5/6 9:00,监测点A3,3,41,11,8,18,0.7,20.5,81,1007.8,2.5,15.1
2019/5/6 10:00,监测点A3,4,41,18,7,20,0.7,21,79,1007.7,2.1,31.1
2019/5/6 11:00,监测点A3,4,39,20,5,23,0.7,21.3,77,1007.5,2.7,17.1
2019/5/6 12:00,监测点A3,4,39,22,10,30,0.7,21.8,75,1007.4,2.1,29.2
2019/5/6 13:00,监测点A3,4,35,29,15,42,0.7,22,74,1006.9,2.4,20.5
2019/5/6 14:00,监测点A3,4,35,23,16,44,0.7,22,74,1006,2.6,18.1
2019/5/6 15:00,监测点A3,4,48,26,14,22,0.8,21.5,78,1005.5,2.2,9.6
2019/5/6 16:00,监测点A3,3,46,39,22,24,0.7,21.1,80,1005.2,2.1,15.2
2019/5/6 17:00,监测点A3,4,50,34,18,18,0.8,21,81,1005.5,2.2,10.2
2019/5/6 18:00,监测点A3,3,49,22,15,19,0.8,20.9,81,1005.8,2.4,18
2019/5/6 19:00,监测点A3,3,45,18,12,19,0.7,20.9,81,1006.4,2.2,14.1
2019/5/6 20:00,监测点A3,3,41,22,13,20,0.7,20.7,81,1007.3,1.8,30.8
2019/5/6 21:00,监测点A3,3,38,20,12,21,0.6,20.5,82,1007.7,2,27.3
2019/5/6 22:00,监测点A3,4,37,17,11,20,0.7,20.5,82,1008.2,1.6,48.3
2019/5/6 23:00,监测点A3,4,38,17,14,18,0.7,20.4,82,1008.5,2.2,26.3
2019/5/7 0:00,监测点A3,3,31,18,12,28,0.6,20.3,81,1007.9,2.4,40
2019/5/7 1:00,监测点A3,4,34,15,8,24,0.6,20.4,81,1007.9,2.1,31.2
2019/5/7 2:00,监测点A3,3,32,11,9,25,0.6,20.4,80,1007.4,2.1,44.6
2019/5/7 3:00,监测点A3,4,30,10,10,26,0.5,20.3,80,1007,2.3,31.1
2019/5/7 4:00,监测点A3,4,34,19,12,21,0.5,20.2,80,1007.2,2,17.9
2019/5/7 5:00,监测点A3,4,38,17,11,15,0.5,20,81,1007.6,2,17.1
2019/5/7 6:00,监测点A3,3,37,16,11,13,0.6,20,80,1008.1,1.6,22.2
2019/5/7 7:00,监测点A3,4,34,17,6,13,0.6,20.2,78,1008.4,2.3,19.7
2019/5/7 8:00,监测点A3,5,38,20,7,15,0.7,20.3,77,1008.7,2.4,25
2019/5/7 9:00,监测点A3,6,37,19,8,16,0.7,20.6,75,1008.9,2.4,36.8
2019/5/7 10:00,监测点A3,6,34,22,11,24,0.6,21.4,71,1009,2.1,41.3
2019/5/7 11:00,监测点A3,5,37,26,10,31,0.6,21.4,70,1009.1,2.3,27.9
2019/5/7 12:00,监测点A3,5,40,28,11,38,0.6,21.6,69,1008.7,1.7,23.6
2019/5/7 13:00,监测点A3,5,44,35,19,44,0.6,21.4,70,1008.2,2.4,23.6
2019/5/7 14:00,监测点A3,5,43,39,24,51,0.6,21,73,1007.6,2.1,45.3
2019/5/7 15:00,监测点A3,4,49,54,21,43,0.6,20.4,78,1007.2,1.3,44.1
2019/5/7 16:00,监测点A3,4,51,51,21,35,0.7,20.2,80,1006.9,1.4,55
2019/5/7 17:00,监测点A3,4,61,35,26,23,0.8,20.3,80,1007,1.1,58.9
2019/5/7 18:00,监测点A3,4,66,44,28,16,0.8,20.2,80,1007.1,1.5,43.6
2019/5/7 19:00,监测点A3,4,60,35,21,16,0.8,20.2,79,1007.6,1.7,52.8
2019/5/7 20:00,监测点A3,4,58,37,21,12,0.7,20.3,78,1007.8,1.8,51.2
2019/5/7 21:00,监测点A3,4,54,37,25,10,0.7,20.5,78,1008.5,1.5,64.5
2019/5/7 22:00,监测点A3,5,58,38,27,5,0.7,20.5,78,1009,1.3,37.2
2019/5/7 23:00,监测点A3,5,60,40,26,1,0.7,20.5,78,1009.4,1,38.9
2019/5/8 0:00,监测点A3,4,57,37,26,6,0.7,20.4,78,1009,1.1,53.8
2019/5/8 1:00,监测点A3,4,44,38,21,22,0.6,20.1,78,1008.5,1.7,69.6
2019/5/8 2:00,监测点A3,4,39,31,19,28,0.5,20.1,77,1008,1.2,54.7
2019/5/8 3:00,监测点A3,4,37,34,18,28,0.5,20.3,75,1007.6,1.5,22.2
2019/5/8 4:00,监测点A3,4,32,34,23,38,0.5,20.3,73,1007.3,2,32.4
2019/5/8 5:00,监测点A3,4,41,34,23,22,0.5,20.2,75,1007.1,1.9,37.9
2019/5/8 6:00,监测点A3,5,40,39,25,13,0.6,20.1,77,1007.4,2.3,25.6
2019/5/8 7:00,监测点A3,4,37,48,28,18,0.6,20.1,77,1007.7,2.3,45.3
2019/5/8 8:00,监测点A3,5,38,32,19,20,0.7,20.3,75,1007.7,2.2,48.7
2019/5/8 9:00,监测点A3,5,40,27,15,20,0.6,20.5,74,1008.1,2.3,35.3
2019/5/8 10:00,监测点A3,4,42,23,15,20,0.6,20.5,74,1008.2,1.6,17.1
2019/5/8 11:00,监测点A3,4,45,29,16,21,0.7,20.3,75,1008.3,2.3,11.1
2019/5/8 12:00,监测点A3,4,47,32,15,18,0.7,19.9,79,1008.1,2,1.7
2019/5/8 13:00,监测点A3,4,46,24,23,16,0.7,20,80,1007.1,1.9,25.4
2019/5/8 14:00,监测点A3,4,45,27,21,22,0.7,20.2,80,1006.4,1.5,17.9
2019/5/8 15:00,监测点A3,4,46,18,12,22,0.7,20.4,79,1005.6,2.1,38.4
2019/5/8 16:00,监测点A3,5,50,24,15,16,0.7,20.3,79,1005.6,1.5,10.5
2019/5/8 17:00,监测点A3,4,55,22,19,7,0.8,20.2,81,1005.7,1,3.2
2019/5/8 18:00,监测点A3,5,59,19,18,3,0.9,20.2,81,1005.8,1.5,13.4
2019/5/8 19:00,监测点A3,5,60,26,19,1,0.9,20.3,81,1006.3,1.1,31
2019/5/8 20:00,监测点A3,5,60,33,20,3,0.8,20.2,80,1006.9,1.4,25.8
2019/5/8 21:00,监测点A3,5,55,23,20,6,0.7,20.1,80,1007.4,1.3,4.8
2019/5/8 22:00,监测点A3,5,57,27,21,2,0.7,20.1,82,1007.6,1.2,24.7
2019/5/8 23:00,监测点A3,5,56,26,18,1,0.7,20.1,81,1007.6,1.2,5.2
2019/5/9 0:00,监测点A3,5,52,33,19,3,0.7,20.1,81,1007.3,1.1,352.8
2019/5/9 1:00,监测点A3,5,46,25,13,6,0.6,20,82,1007.2,1.7,338.3
2019/5/9 2:00,监测点A3,4,42,17,14,11,0.5,19.9,82,1007.1,1.7,341.6
2019/5/9 3:00,监测点A3,4,33,9,10,20,0.5,19.8,82,1006.7,1.2,355.4
2019/5/9 4:00,监测点A3,4,33,11,7,18,0.5,19.9,82,1006.3,1,358.3
2019/5/9 5:00,监测点A3,4,41,11,6,2,0.6,19.9,82,1006.2,1.4,11.2
2019/5/9 6:00,监测点A3,4,36,13,7,3,0.7,20,82,1006.6,1.1,25.1
2019/5/9 7:00,监测点A3,4,33,12,10,5,0.7,20.3,81,1006.9,1.1,341.9
2019/5/9 8:00,监测点A3,4,36,13,7,5,0.8,21,78,1007.4,1.4,8.5
2019/5/9 9:00,监测点A3,5,36,20,6,8,0.7,21.5,75,1007.5,1.7,4.5
2019/5/9 10:00,监测点A3,6,31,21,17,18,0.6,22.5,70,1007.2,1.6,49.7
