监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),近地风速(m/s),风向(°)
2019/4/30 17:00,监测点A1,10,22,36,11,123,0.6,0,0,0,0
2019/4/30 18:00,监测点A1,9,23,33,16,106,0.6,0,0,0,0
2019/4/30 19:00,监测点A1,9,27,31,15,92,0.7,0,0,0,0
2019/4/30 20:00,监测点A1,10,47,36,16,62,0.8,0,0,0,0
2019/4/30 21:00,监测点A1,10,52,55,30,44,0.8,0,0,0,0
2019/4/30 22:00,监测点A1,10,34,54,25,36,0.8,0,0,0,0
2019/4/30 23:00,监测点A1,9,24,26,9,42,0.8,0,0,0,0
2019/5/1 0:00,监测点A1,10,24,20,6,44,0.7,0,0,0,0
2019/5/1 1:00,监测点A1,12,29,18,3,37,0.7,0,0,0,0
2019/5/1 2:00,监测点A1,12,24,22,8,40,0.7,0,0,0,0
2019/5/1 3:00,监测点A1,11,20,18,5,38,0.7,0,0,0,0
2019/5/1 4:00,监测点A1,11,20,14,3,38,0.7,0,0,0,0
2019/5/1 5:00,监测点A1,12,19,25,2,40,0.7,0,0,0,0
2019/5/1 6:00,监测点A1,11,17,24,2,43,0.8,0,0,0,0
2019/5/1 7:00,监测点A1,11,16,18,3,45,0.8,0,0,0,0
2019/5/1 8:00,监测点A1,11,19,25,6,42,0.8,0,0,0,0
2019/5/1 9:00,监测点A1,11,21,26,9,42,0.8,0,0,0,0
2019/5/1 10:00,监测点A1,12,22,27,8,43,0.8,0,0,0,0
2019/5/1 11:00,监测点A1,12,23,29,7,49,0.9,0,0,0,0
2019/5/1 12:00,监测点A1,11,21,31,5,59,0.9,0,0,0,0
2019/5/1 13:00,监测点A1,11,19,25,11,78,0.9,0,0,0,0
2019/5/1 14:00,监测点A1,10,15,31,10,106,0.8,0,0,0,0
2019/5/1 15:00,监测点A1,9,15,31,12,111,0.8,0,0,0,0
2019/5/1 16:00,监测点A1,10,17,32,12,100,0.8,0,0,0,0
2019/5/1 17:00,监测点A1,9,15,31,11,97,0.8,0,0,0,0
2019/5/1 18:00,监测点A1,9,20,35,10,87,0.8,0,0,0,0
2019/5/1 19:00,监测点A1,9,22,32,8,78,0.8,0,0,0,0
2019/5/1 20:00,监测点A1,8,26,38,18,62,0.9,0,0,0,0
2019/5/1 21:00,监测点A1,9,23,34,8,55,0.9,0,0,0,0
2019/5/1 22:00,监测点A1,10,22,35,8,49,0.9,0,0,0,0
2019/5/1 23:00,监测点A1,12,24,36,18,48,0.9,0,0,0,0
2019/5/2 0:00,监测点A1,11,21,41,14,55,0.9,0,0,0,0
2019/5/2 1:00,监测点A1,9,21,39,21,52,0.8,0,0,0,0
2019/5/2 2:00,监测点A1,9,22,38,24,49,0.8,0,0,0,0
2019/5/2 3:00,监测点A1,8,23,41,26,45,0.8,0,0,0,0
2019/5/2 4:00,监测点A1,8,20,43,24,49,0.8,0,0,0,0
2019/5/2 5:00,监测点A1,9,19,35,19,53,0.8,0,0,0,0
2019/5/2 6:00,监测点A1,9,20,38,17,49,0.8,0,0,0,0
2019/5/2 7:00,监测点A1,9,28,40,20,38,0.8,0,0,0,0
2019/5/2 8:00,监测点A1,8,25,36,16,41,0.9,0,0,0,0
2019/5/2 9:00,监测点A1,8,25,30,19,42,0.9,0,0,0,0
2019/5/2 10:00,监测点A1,8,24,33,20,52,0.9,0,0,0,0
2019/5/2 11:00,监测点A1,8,27,39,17,54,0.9,0,0,0,0
2019/5/2 12:00,监测点A1,8,28,49,19,60,0.9,0,0,0,0
2019/5/2 13:00,监测点A1,8,27,39,17,58,0.9,0,0,0,0
2019/5/2 14:00,监测点A1,8,26,38,11,64,0.9,0,0,0,0
2019/5/2 15:00,监测点A1,8,34,47,15,50,0.9,0,0,0,0
2019/5/2 16:00,监测点A1,8,44,44,26,30,0.9,0,0,0,0
2019/5/2 17:00,监测点A1,8,39,37,21,33,0.9,0,0,0,0
2019/5/2 18:00,监测点A1,8,34,19,11,36,0.8,0,0,0,0
2019/5/2 19:00,监测点A1,8,34,18,8,27,0.9,0,0,0,0
2019/5/2 20:00,监测点A1,8,35,22,14,23,0.9,0,0,0,0
2019/5/2 21:00,监测点A1,7,34,19,15,21,0.9,0,0,0,0
2019/5/2 22:00,监测点A1,8,24,15,8,41,0.8,0,0,0,0
2019/5/2 23:00,监测点A1,8,27,18,7,36,0.8,0,0,0,0
2019/5/3 0:00,监测点A1,8,39,21,15,21,0.8,0,0,0,0
2019/5/3 1:00,监测点A1,9,42,22,12,18,0.8,0,0,0,0
2019/5/3 2:00,监测点A1,8,26,26,10,33,0.7,0,0,0,0
2019/5/3 3:00,监测点A1,8,20,21,6,35,0.7,0,0,0,0
2019/5/3 4:00,监测点A1,8,20,17,8,33,0.7,0,0,0,0
2019/5/3 5:00,监测点A1,8,18,19,9,34,0.7,0,0,0,0
2019/5/3 6:00,监测点A1,8,29,25,8,24,0.8,0,0,0,0
2019/5/3 7:00,监测点A1,8,32,25,9,23,0.8,0,0,0,0
2019/5/3 8:00,监测点A1,8,28,30,13,38,0.8,0,0,0,0
2019/5/3 9:00,监测点A1,8,23,24,11,51,0.7,0,0,0,0
2019/5/3 10:00,监测点A1,10,22,24,10,57,0.7,0,0,0,0
2019/5/3 11:00,监测点A1,9,23,28,11,61,0.7,0,0,0,0
2019/5/3 12:00,监测点A1,11,22,34,12,77,0.7,0,0,0,0
2019/5/3 13:00,监测点A1,10,24,42,18,115,0.8,0,0,0,0
2019/5/3 14:00,监测点A1,10,21,46,23,166,0.8,0,0,0,0
2019/5/3 15:00,监测点A1,10,26,62,28,179,0.8,0,0,0,0
2019/5/3 16:00,监测点A1,10,33,72,36,161,0.8,0,0,0,0
2019/5/3 17:00,监测点A1,10,37,85,39,143,0.8,0,0,0,0
2019/5/3 18:00,监测点A1,10,37,89,39,137,0.8,0,0,0,0
2019/5/3 19:00,监测点A1,10,39,96,48,126,0.9,0,0,0,0
2019/5/3 20:00,监测点A1,11,40,101,46,118,0.9,0,0,0,0
2019/5/3 21:00,监测点A1,13,49,103,52,103,0.9,0,0,0,0
2019/5/3 22:00,监测点A1,17,47,110,54,89,0.9,0,0,0,0
2019/5/3 23:00,监测点A1,13,33,110,50,83,0.8,0,0,0,0
2019/5/4 0:00,监测点A1,11,31,95,49,70,0.8,0,0,0,0
2019/5/4 1:00,监测点A1,11,40,82,48,55,0.8,0,0,0,0
2019/5/4 2:00,监测点A1,11,40,80,40,50,0.7,0,0,0,0
2019/5/4 3:00,监测点A1,10,30,74,35,54,0.7,0,0,0,0
2019/5/4 4:00,监测点A1,10,37,80,45,45,0.8,0,0,0,0
2019/5/4 5:00,监测点A1,10,57,79,42,23,0.8,0,0,0,0
2019/5/4 6:00,监测点A1,10,61,94,46,27,0.8,0,0,0,0
2019/5/4 7:00,监测点A1,10,48,91,37,51,0.8,0,0,0,0
2019/5/4 8:00,监测点A1,10,46,90,32,60,0.7,0,0,0,0
2019/5/4 9:00,监测点A1,9,44,81,27,68,0.6,0,0,0,0
2019/5/4 10:00,监测点A1,9,51,60,22,61,0.6,0,0,0,0
2019/5/4 11:00,监测点A1,10,56,57,19,61,0.6,0,0,0,0
2019/5/4 12:00,监测点A1,11,78,53,21,41,0.7,0,0,0,0
2019/5/4 13:00,监测点A1,10,64,53,20,58,0.6,0,0,0,0
2019/5/4 14:00,监测点A1,15,87,47,12,40,0.7,0,0,0,0
2019/5/4 15:00,监测点A1,15,97,41,21,30,0.8,0,0,0,0
2019/5/4 16:00,监测点A1,10,74,49,27,49,0.7,0,0,0,0
2019/5/4 17:00,监测点A1,9,76,51,29,67,0.7,0,0,0,0
2019/5/4 18:00,监测点A1,8,56,50,31,94,0.7,0,0,0,0
2019/5/4 19:00,监测点A1,8,46,47,28,87,0.7,0,0,0,0
2019/5/4 20:00,监测点A1,8,47,42,31,67,0.8,0,0,0,0
2019/5/4 21:00,监测点A1,9,44,44,36,59,0.8,0,0,0,0
2019/5/4 22:00,监测点A1,8,43,41,36,49,0.7,0,0,0,0
2019/5/4 23:00,监测点A1,8,29,41,36,62,0.6,0,0,0,0
2019/5/5 0:00,监测点A1,8,40,33,19,41,0.7,0,0,0,0
2019/5/5 1:00,监测点A1,8,62,36,27,20,0.8,0,0,0,0
2019/5/5 2:00,监测点A1,8,31,42,33,41,0.7,0,0,0,0
2019/5/5 3:00,监测点A1,8,26,32,30,48,0.7,0,0,0,0
2019/5/5 4:00,监测点A1,8,33,29,25,32,0.7,0,0,0,0
2019/5/5 5:00,监测点A1,8,33,33,24,34,0.7,0,0,0,0
2019/5/5 6:00,监测点A1,8,31,28,21,38,0.7,0,0,0,0
2019/5/5 7:00,监测点A1,8,35,26,21,37,0.7,0,0,0,0
2019/5/5 8:00,监测点A1,8,45,22,15,25,0.8,0,0,0,0
2019/5/5 9:00,监测点A1,8,43,25,9,26,0.8,0,0,0,0
2019/5/5 10:00,监测点A1,8,40,29,15,30,0.8,0,0,0,0
2019/5/5 11:00,监测点A1,9,42,31,11,32,0.8,0,0,0,0
2019/5/5 12:00,监测点A1,10,51,35,15,27,0.8,0,0,0,0
2019/5/5 13:00,监测点A1,9,54,37,15,27,0.9,0,0,0,0
2019/5/5 14:00,监测点A1,9,50,43,21,36,0.9,0,0,0,0
2019/5/5 15:00,监测点A1,9,51,48,29,35,0.9,0,0,0,0
2019/5/5 16:00,监测点A1,9,72,51,29,14,0.9,0,0,0,0
2019/5/5 17:00,监测点A1,10,74,60,37,7,0.9,0,0,0,0
2019/5/5 18:00,监测点A1,10,74,43,30,6,1,0,0,0,0
2019/5/5 19:00,监测点A1,9,71,38,24,5,1,0,0,0,0
2019/5/5 20:00,监测点A1,9,62,32,19,8,0.9,0,0,0,0
2019/5/5 21:00,监测点A1,9,47,27,21,18,0.9,0,0,0,0
2019/5/5 22:00,监测点A1,8,48,21,16,16,0.8,0,0,0,0
2019/5/5 23:00,监测点A1,14,45,22,16,17,0.8,0,0,0,0
2019/5/6 0:00,监测点A1,12,40,19,14,21,0.8,0,0,0,0
2019/5/6 1:00,监测点A1,9,41,20,17,20,0.8,0,0,0,0
2019/5/6 2:00,监测点A1,8,40,18,14,20,0.8,0,0,0,0
2019/5/6 3:00,监测点A1,8,44,16,15,16,0.7,0,0,0,0
2019/5/6 4:00,监测点A1,8,35,13,10,24,0.7,0,0,0,0
2019/5/6 5:00,监测点A1,8,47,10,7,8,0.8,0,0,0,0
2019/5/6 6:00,监测点A1,8,41,9,5,13,0.7,0,0,0,0
2019/5/6 7:00,监测点A1,8,42,10,5,12,0.8,0,0,0,0
2019/5/6 8:00,监测点A1,8,45,9,5,9,0.8,0,0,0,0
2019/5/6 9:00,监测点A1,8,47,15,7,11,0.8,0,0,0,0
2019/5/6 10:00,监测点A1,9,47,11,3,14,0.8,0,0,0,0
2019/5/6 11:00,监测点A1,8,39,14,3,24,0.8,0,0,0,0
2019/5/6 12:00,监测点A1,8,43,16,7,24,0.8,0,0,0,0
2019/5/6 13:00,监测点A1,8,44,26,13,27,0.8,0,0,0,0
2019/5/6 14:00,监测点A1,8,41,32,18,34,0.8,0,0,0,0
2019/5/6 15:00,监测点A1,8,46,35,11,29,0.8,0,0,0,0
2019/5/6 16:00,监测点A1,9,40,36,16,34,0.8,0,0,0,0
2019/5/6 17:00,监测点A1,8,51,28,10,23,0.8,0,0,0,0
2019/5/6 18:00,监测点A1,8,53,22,14,19,0.8,0,0,0,0
2019/5/6 19:00,监测点A1,8,46,25,12,22,0.8,0,0,0,0
2019/5/6 20:00,监测点A1,8,45,18,10,20,0.8,0,0,0,0
2019/5/6 21:00,监测点A1,8,50,15,9,14,0.8,0,0,0,0
2019/5/6 22:00,监测点A1,8,51,21,18,11,0.8,0,0,0,0
2019/5/6 23:00,监测点A1,8,41,24,15,20,0.7,0,0,0,0
2019/5/7 0:00,监测点A1,8,39,11,12,20,0.7,0,0,0,0
2019/5/7 1:00,监测点A1,8,41,10,12,17,0.7,0,0,0,0
2019/5/7 2:00,监测点A1,8,51,15,13,10,0.7,0,0,0,0
2019/5/7 3:00,监测点A1,8,37,16,13,20,0.7,0,0,0,0
2019/5/7 4:00,监测点A1,8,34,14,9,22,0.7,0,0,0,0
2019/5/7 5:00,监测点A1,8,46,11,9,10,0.8,0,0,0,0
2019/5/7 6:00,监测点A1,8,45,14,6,5,0.8,0,0,0,0
2019/5/7 7:00,监测点A1,9,43,18,9,6,0.8,0,0,0,0
2019/5/7 8:00,监测点A1,9,39,18,8,12,0.8,0,0,0,0
2019/5/7 9:00,监测点A1,10,29,19,10,26,0.7,0,0,0,0
2019/5/7 10:00,监测点A1,11,31,18,6,30,0.5,0,0,0,0
2019/5/7 11:00,监测点A1,11,36,26,3,34,0.5,0,0,0,0
2019/5/7 12:00,监测点A1,9,40,29,10,42,0.5,0,0,0,0
2019/5/7 13:00,监测点A1,9,33,28,13,60,0.4,0,0,0,0
2019/5/7 14:00,监测点A1,9,39,38,14,68,0.4,0,0,0,0
2019/5/7 15:00,监测点A1,9,43,48,12,64,0.5,0,0,0,0
2019/5/7 16:00,监测点A1,8,65,48,22,38,0.5,0,0,0,0
2019/5/7 17:00,监测点A1,9,65,42,27,31,0.5,0,0,0,0
2019/5/7 18:00,监测点A1,9,66,38,21,28,0.6,0,0,0,0
2019/5/7 19:00,监测点A1,9,70,35,17,19,0.6,0,0,0,0
2019/5/7 20:00,监测点A1,8,66,39,25,15,0.6,0,0,0,0
2019/5/7 21:00,监测点A1,9,58,40,27,15,0.5,0,0,0,0
2019/5/7 22:00,监测点A1,9,57,36,21,11,0.5,0,0,0,0
2019/5/7 23:00,监测点A1,9,58,35,21,7,0.6,0,0,0,0
2019/5/8 0:00,监测点A1,9,60,47,31,6,0.6,0,0,0,0
2019/5/8 1:00,监测点A1,9,61,45,25,9,0.5,0,0,0,0
2019/5/8 2:00,监测点A1,14,63,37,28,12,0.5,0,0,0,0
2019/5/8 3:00,监测点A1,10,44,42,26,23,0.4,0,0,0,0
2019/5/8 4:00,监测点A1,9,42,40,27,26,0.4,0,0,0,0
2019/5/8 5:00,监测点A1,10,35,38,23,32,0.4,0,0,0,0
2019/5/8 6:00,监测点A1,10,37,41,26,27,0.5,0,0,0,0
2019/5/8 7:00,监测点A1,10,32,42,26,34,0.5,0,0,0,0
2019/5/8 8:00,监测点A1,10,31,31,21,30,0.5,0,0,0,0
2019/5/8 9:00,监测点A1,9,33,30,16,29,0.5,0,0,0,0
2019/5/8 10:00,监测点A1,10,36,27,9,30,0.5,0,0,0,0
2019/5/8 11:00,监测点A1,9,51,23,17,17,0.5,0,0,0,0
2019/5/8 12:00,监测点A1,9,55,33,17,16,0.6,0,0,0,0
2019/5/8 13:00,监测点A1,8,54,31,24,12,0.7,0,0,0,0
2019/5/8 14:00,监测点A1,8,43,28,22,14,0.5,0,0,0,0
2019/5/8 15:00,监测点A1,8,43,15,9,14,0.5,0,0,0,0
2019/5/8 16:00,监测点A1,8,48,15,8,14,0.5,0,0,0,0
2019/5/8 17:00,监测点A1,8,54,17,11,9,0.5,0,0,0,0
2019/5/8 18:00,监测点A1,9,60,16,10,6,0.7,0,0,0,0
2019/5/8 19:00,监测点A1,9,65,26,15,5,0.7,0,0,0,0
2019/5/8 20:00,监测点A1,8,63,30,10,4,0.6,0,0,0,0
2019/5/8 21:00,监测点A1,9,61,21,15,4,0.6,0,0,0,0
2019/5/8 22:00,监测点A1,8,62,22,14,4,0.6,0,0,0,0
2019/5/8 23:00,监测点A1,8,61,24,12,4,0.6,0,0,0,0
2019/5/9 0:00,监测点A1,8,56,28,14,5,0.5,0,0,0,0
2019/5/9 1:00,监测点A1,8,51,14,10,8,0.5,0,0,0,0
2019/5/9 2:00,监测点A1,8,42,18,9,16,0.4,0,0,0,0
2019/5/9 3:00,监测点A1,8,50,13,10,6,0.5,0,0,0,0
2019/5/9 4:00,监测点A1,7,42,11,6,5,0.5,0,0,0,0
2019/5/9 5:00,监测点A1,8,38,16,4,5,0.5,0,0,0,0
2019/5/9 6:00,监测点A1,9,38,15,9,5,0.5,0,0,0,0
2019/5/9 7:00,监测点A1,9,38,19,9,7,0.6,0,0,0,0
2019/5/9 8:00,监测点A1,10,35,16,15,8,0.7,0,0,0,0
2019/5/9 9:00,监测点A1,10,37,25,10,10,0.6,0,0,0,0
2019/5/9 10:00,监测点A1,11,41,23,9,13,0.6,0,0,0,0
2019/5/9 11:00,监测点A1,10,43,30,19,21,0.6,0,0,0,0
2019/5/9 12:00,监测点A1,9,41,42,11,33,0.5,0,0,0,0
2019/5/9 13:00,监测点A1,9,40,38,15,48,0.5,0,0,0,0
2019/5/9 14:00,监测点A1,9,42,35,10,59,0.5,0,0,0,0
2019/5/9 15:00,监测点A1,8,41,33,16,64,0.5,0,0,0,0
2019/5/9 16:00,监测点A1,9,36,43,15,104,0.5,0,0,0,0
2019/5/9 17:00,监测点A1,8,43,49,22,126,0.5,0,0,0,0
2019/5/9 18:00,监测点A1,8,47,56,26,102,0.6,0,0,0,0
2019/5/9 19:00,监测点A1,9,55,62,25,78,0.7,0,0,0,0
2019/5/9 20:00,监测点A1,9,79,73,36,41,0.9,0,0,0,0
2019/5/9 21:00,监测点A1,13,124,91,45,14,0.8,0,0,0,0
2019/5/9 22:00,监测点A1,13,120,113,52,7,0.9,0,0,0,0
2019/5/9 23:00,监测点A1,13,99,107,45,6,0.9,0,0,0,0
2019/5/10 0:00,监测点A1,13,80,94,39,5,0.8,0,0,0,0
2019/5/10 1:00,监测点A1,13,75,77,33,5,0.8,0,0,0,0
2019/5/10 2:00,监测点A1,14,74,74,30,5,0.8,0,0,0,0
2019/5/10 3:00,监测点A1,16,74,78,32,6,0.8,0,0,0,0
2019/5/10 4:00,监测点A1,16,71,83,34,7,0.8,0,0,0,0
2019/5/10 5:00,监测点A1,16,61,80,33,7,0.8,0,0,0,0
2019/5/10 6:00,监测点A1,19,59,79,34,9,0.8,0,0,0,0
2019/5/10 7:00,监测点A1,20,55,76,34,9,0.8,0,0,0,0
2019/5/10 8:00,监测点A1,18,44,64,22,15,0.7,0,0,0,0
2019/5/10 9:00,监测点A1,18,42,52,19,21,0.6,0,0,0,0
2019/5/10 10:00,监测点A1,18,43,56,15,31,0.6,0,0,0,0
2019/5/10 11:00,监测点A1,18,49,61,11,41,0.7,0,0,0,0
2019/5/10 12:00,监测点A1,14,37,63,20,68,0.6,0,0,0,0
2019/5/10 13:00,监测点A1,14,32,51,20,94,0.5,0,0,0,0
2019/5/10 14:00,监测点A1,13,25,48,20,134,0.5,0,0,0,0
2019/5/10 15:00,监测点A1,14,32,45,22,160,0.6,0,0,0,0
2019/5/10 16:00,监测点A1,13,29,53,26,173,0.6,0,0,0,0
2019/5/10 17:00,监测点A1,13,33,64,33,173,0.6,0,0,0,0
2019/5/10 18:00,监测点A1,12,42,72,38,146,0.7,0,0,0,0
2019/5/10 19:00,监测点A1,12,54,95,51,104,0.8,0,0,0,0
2019/5/10 20:00,监测点A1,15,62,100,56,73,0.8,0,0,0,0
2019/5/10 21:00,监测点A1,18,62,90,50,50,0.7,0,0,0,0
2019/5/10 22:00,监测点A1,14,42,76,39,60,0.6,0,0,0,0
2019/5/10 23:00,监测点A1,13,38,68,36,56,0.6,0,0,0,0
2019/5/11 0:00,监测点A1,12,39,57,40,43,0.6,0,0,0,0
2019/5/11 1:00,监测点A1,11,34,65,37,41,0.6,0,0,0,0
2019/5/11 2:00,监测点A1,12,36,60,34,37,0.6,0,0,0,0
2019/5/11 3:00,监测点A1,16,48,63,41,31,0.6,0,0,0,0
2019/5/11 4:00,监测点A1,14,39,58,33,40,0.5,0,0,0,0
2019/5/11 5:00,监测点A1,14,48,52,27,27,0.5,0,0,0,0
2019/5/11 6:00,监测点A1,15,34,54,27,36,0.5,0,0,0,0
2019/5/11 7:00,监测点A1,16,38,51,28,34,0.6,0,0,0,0
2019/5/11 8:00,监测点A1,23,47,55,29,40,0.7,0,0,0,0
2019/5/11 9:00,监测点A1,22,50,74,33,61,0.8,0,0,0,0
2019/5/11 10:00,监测点A1,23,42,88,47,90,0.7,0,0,0,0
2019/5/11 11:00,监测点A1,31,48,74,36,124,0.7,0,0,0,0
2019/5/11 12:00,监测点A1,39,50,84,46,161,0.7,0,0,0,0
2019/5/11 13:00,监测点A1,23,28,90,52,194,0.6,0,0,0,0
2019/5/11 14:00,监测点A1,16,17,73,38,192,0.5,0,0,0,0
2019/5/11 15:00,监测点A1,16,24,56,33,213,0.5,0,0,0,0
2019/5/11 16:00,监测点A1,22,35,62,40,251,0.6,0,0,0,0
2019/5/11 17:00,监测点A1,14,35,86,48,234,0.6,0,0,0,0
2019/5/11 18:00,监测点A1,12,42,84,45,217,0.8,0,0,0,0
2019/5/11 19:00,监测点A1,18,48,96,51,154,0.7,0,0,0,0
2019/5/11 20:00,监测点A1,18,43,88,46,124,0.6,0,0,0,0
2019/5/11 21:00,监测点A1,19,40,89,41,111,0.6,0,0,0,0
2019/5/11 22:00,监测点A1,17,36,86,43,101,0.6,0,0,0,0
2019/5/11 23:00,监测点A1,13,28,82,41,100,0.6,0,0,0,0
2019/5/12 0:00,监测点A1,12,24,66,37,95,0.5,0,0,0,0
2019/5/12 1:00,监测点A1,13,30,60,39,80,0.5,0,0,0,0
2019/5/12 2:00,监测点A1,14,34,63,37,71,0.5,0,0,0,0
2019/5/12 3:00,监测点A1,12,23,65,35,84,0.5,0,0,0,0
2019/5/12 4:00,监测点A1,11,22,64,38,84,0.5,0,0,0,0
2019/5/12 5:00,监测点A1,16,37,66,38,64,0.5,0,0,0,0
2019/5/12 6:00,监测点A1,13,38,70,42,62,0.5,0,0,0,0
2019/5/12 7:00,监测点A1,22,37,68,32,66,0.6,0,0,0,0
2019/5/12 8:00,监测点A1,21,39,69,38,69,0.6,0,0,0,0
2019/5/12 9:00,监测点A1,18,41,69,40,81,0.6,0,0,0,0
2019/5/12 10:00,监测点A1,21,44,73,35,98,0.6,0,0,0,0
2019/5/12 11:00,监测点A1,20,36,68,31,133,0.5,0,0,0,0
2019/5/12 12:00,监测点A1,19,32,71,32,158,0.5,0,0,0,0
2019/5/12 13:00,监测点A1,20,32,66,31,208,0.5,0,0,0,0
2019/5/12 14:00,监测点A1,19,35,71,34,236,0.5,0,0,0,0
2019/5/12 15:00,监测点A1,14,29,81,37,218,0.5,0,0,0,0
2019/5/12 16:00,监测点A1,12,19,83,42,169,0.4,0,0,0,0
2019/5/12 17:00,监测点A1,13,25,58,20,144,0.4,0,0,0,0
2019/5/12 18:00,监测点A1,12,33,55,21,124,0.5,0,0,0,0
2019/5/12 19:00,监测点A1,11,28,63,23,93,0.5,0,0,0,0
2019/5/12 20:00,监测点A1,11,33,47,18,64,0.5,0,0,0,0
2019/5/12 21:00,监测点A1,17,47,49,20,44,0.6,0,0,0,0
2019/5/12 22:00,监测点A1,17,44,55,20,41,0.5,0,0,0,0
2019/5/12 23:00,监测点A1,20,48,53,19,36,0.6,0,0,0,0
2019/5/13 0:00,监测点A1,19,43,50,27,34,0.5,0,0,0,0
2019/5/13 1:00,监测点A1,15,44,48,19,28,0.5,0,0,0,0
2019/5/13 2:00,监测点A1,14,37,47,23,32,0.4,0,0,0,0
2019/5/13 3:00,监测点A1,12,32,45,18,34,0.4,0,0,0,0
2019/5/13 4:00,监测点A1,12,32,43,22,30,0.4,0,0,0,0
2019/5/13 5:00,监测点A1,13,24,50,19,38,0.4,0,0,0,0
2019/5/13 6:00,监测点A1,13,25,46,22,36,0.4,0,0,0,0
2019/5/13 7:00,监测点A1,15,27,47,22,34,0.5,0,0,0,0
2019/5/13 8:00,监测点A1,18,29,52,25,39,0.5,0,0,0,0
2019/5/13 9:00,监测点A1,27,38,63,29,42,0.5,0,0,0,0
2019/5/13 10:00,监测点A1,28,48,69,31,54,0.6,0,0,0,0
2019/5/13 11:00,监测点A1,21,44,71,31,86,0.6,0,0,0,0
2019/5/13 12:00,监测点A1,14,32,73,38,143,0.6,0,0,0,0
2019/5/13 13:00,监测点A1,12,25,71,40,181,0.5,0,0,0,0
2019/5/13 14:00,监测点A1,10,20,69,38,150,0.5,0,0,0,0
2019/5/13 15:00,监测点A1,11,19,47,24,143,0.4,0,0,0,0
2019/5/13 16:00,监测点A1,11,25,48,21,147,0.5,0,0,0,0
2019/5/13 17:00,监测点A1,18,36,55,23,109,0.5,0,0,0,0
2019/5/13 18:00,监测点A1,10,20,61,28,86,0.4,0,0,0,0
2019/5/13 19:00,监测点A1,11,24,51,19,54,0.4,0,0,0,0
2019/5/13 20:00,监测点A1,10,20,50,17,45,0.4,0,0,0,0
2019/5/13 21:00,监测点A1,11,17,38,19,45,0.4,0,0,0,0
2019/5/13 22:00,监测点A1,10,18,33,17,39,0.4,0,0,0,0
2019/5/13 23:00,监测点A1,10,20,41,18,33,0.4,0,0,0,0
2019/5/14 0:00,监测点A1,10,17,39,24,33,0.4,0,0,0,0
2019/5/14 1:00,监测点A1,11,21,33,19,29,0.4,0,0,0,0
2019/5/14 2:00,监测点A1,14,24,37,24,25,0.3,0,0,0,0
2019/5/14 3:00,监测点A1,15,24,40,22,24,0.3,0,0,0,0
2019/5/14 4:00,监测点A1,11,17,38,20,31,0.3,0,0,0,0
2019/5/14 5:00,监测点A1,10,17,27,18,31,0.3,0,0,0,0
2019/5/14 6:00,监测点A1,10,23,35,18,24,0.4,0,0,0,0
2019/5/14 7:00,监测点A1,10,24,41,14,25,0.5,0,0,0,0
2019/5/14 8:00,监测点A1,12,21,42,18,32,0.5,0,0,0,0
2019/5/14 9:00,监测点A1,15,18,41,18,42,0.5,0,0,0,0
2019/5/14 10:00,监测点A1,15,21,36,17,63,0.4,0,0,0,0
2019/5/14 11:00,监测点A1,12,20,45,18,97,0.4,0,0,0,0
2019/5/14 12:00,监测点A1,12,12,50,23,121,0.4,0,0,0,0
2019/5/14 13:00,监测点A1,10,12,47,20,126,0.4,0,0,0,0
2019/5/14 14:00,监测点A1,10,17,44,16,115,0.4,0,0,0,0
2019/5/14 15:00,监测点A1,10,13,41,20,110,0.4,0,0,0,0
2019/5/14 16:00,监测点A1,17,35,31,18,105,0.5,0,0,0,0
2019/5/14 17:00,监测点A1,18,41,50,31,83,0.5,0,0,0,0
2019/5/14 18:00,监测点A1,13,23,62,26,70,0.5,0,0,0,0
2019/5/14 19:00,监测点A1,13,24,45,18,47,0.5,0,0,0,0
2019/5/14 20:00,监测点A1,13,24,44,12,33,0.5,0,0,0,0
2019/5/14 21:00,监测点A1,14,22,38,14,28,0.5,0,0,0,0
2019/5/14 22:00,监测点A1,12,18,28,16,28,0.4,0,0,0,0
2019/5/14 23:00,监测点A1,11,18,29,15,26,0.4,0,0,0,0
2019/5/15 0:00,监测点A1,10,15,28,13,28,0.4,0,0,0,0
2019/5/15 1:00,监测点A1,11,17,28,13,26,0.4,0,0,0,0
2019/5/15 2:00,监测点A1,16,22,30,15,20,0.4,0,0,0,0
2019/5/15 3:00,监测点A1,20,29,37,15,13,0.5,0,0,0,0
2019/5/15 4:00,监测点A1,13,19,34,13,21,0.4,0,0,0,0
2019/5/15 5:00,监测点A1,11,21,29,14,18,0.4,0,0,0,0
2019/5/15 6:00,监测点A1,11,24,35,16,16,0.5,0,0,0,0
2019/5/15 7:00,监测点A1,13,27,40,20,16,0.6,0,0,0,0
2019/5/15 8:00,监测点A1,14,27,46,23,21,0.6,0,0,0,0
2019/5/15 9:00,监测点A1,16,22,48,24,37,0.6,0,0,0,0
2019/5/15 10:00,监测点A1,13,16,45,21,54,0.5,0,0,0,0
2019/5/15 11:00,监测点A1,9,17,47,17,77,0.4,0,0,0,0
