监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),大气压(mBar),风速(m/s),风向(°)
2019/4/27 7:00,监测点C,8,27,12,12,52,0.57,22.1,NULL,1007.3,0.7,9.5
2019/4/27 8:00,监测点C,16,33,17,12,47,0.651,22.4,NULL,1008.1,1.1,48.5
2019/4/27 9:00,监测点C,13,34,22,13,46,0.789,22.8,NULL,1008.3,0.7,247
2019/4/27 10:00,监测点C,9,33,22,7,44,0.755,21.9,NULL,1008.8,1.8,143
2019/4/27 11:00,监测点C,8,19,8,1,58,0.599,21.3,NULL,1009,1.7,205.9
2019/4/27 12:00,监测点C,8,21,7,1,55,0.626,21.1,NULL,1008.3,1.4,215.9
2019/4/27 13:00,监测点C,8,19,1,1,59,0.597,20.8,NULL,1008.4,1.3,222.4
2019/4/27 14:00,监测点C,7,18,10,0,57,0.585,20.8,NULL,1007.8,1.4,191.3
2019/4/27 15:00,监测点C,7,21,3,NA,51,0.585,20.8,NULL,1007.4,1.8,194.5
2019/4/27 16:00,监测点C,9,23,6,NA,51,0.586,20.9,NULL,1006.6,1.8,188.5
2019/4/27 17:00,监测点C,8,24,9,0,53,0.586,21.2,NULL,1005.1,3.4,193.5
2019/4/27 18:00,监测点C,8,23,10,1,55,0.68,21.6,NULL,1005.6,1.9,191.7
2019/4/27 19:00,监测点C,8,23,18,5,52,0.763,21.6,NULL,1005.8,1.4,189.3
2019/4/27 20:00,监测点C,8,33,13,9,41,0.796,21.7,NULL,1006.7,0.6,12.8
2019/4/27 21:00,监测点C,9,48,24,18,22,0.82,21.7,NULL,1006.9,0.8,347.4
2019/4/27 22:00,监测点C,10,44,23,25,24,0.798,21.9,NULL,1007.5,0.3,94.8
2019/4/27 23:00,监测点C,9,39,27,24,26,0.831,22.1,NULL,1008,0.5,179.1
2019/4/28 0:00,监测点C,10,42,27,24,16,0.841,22,NULL,1008.4,1.2,250.1
2019/4/28 1:00,监测点C,11,36,25,32,22,0.669,21.8,NULL,1008.5,1.3,235.1
2019/4/28 2:00,监测点C,9,34,23,31,19,0.671,21.7,NULL,1007.9,1.1,162.1
2019/4/28 3:00,监测点C,9,24,19,28,31,0.593,21.8,NULL,1007.5,1.2,188.7
2019/4/28 4:00,监测点C,10,29,16,27,26,0.552,21.9,NULL,1007.2,1.6,187.1
2019/4/28 5:00,监测点C,12,27,23,23,29,0.524,21.7,NULL,1007.3,1.8,187.7
2019/4/28 6:00,监测点C,11,22,16,19,33,0.555,21.7,NULL,1007.8,0.8,194.8
2019/4/28 7:00,监测点C,11,26,17,15,29,0.616,21.7,NULL,1008.2,0.9,177.1
2019/4/28 8:00,监测点C,11,40,19,15,19,0.895,22,NULL,1008.7,0.5,168.8
2019/4/28 9:00,监测点C,9,44,14,17,15,1.23,22,NULL,1009.2,0.8,337.1
2019/4/28 10:00,监测点C,10,45,23,20,17,1.177,22.5,NULL,1009.5,0.6,134
2019/4/28 11:00,监测点C,9,40,32,17,30,1.026,23.3,NULL,1009.4,1,184.7
2019/4/28 12:00,监测点C,8,42,29,17,24,0.924,22.7,NULL,1009,1.2,49
2019/4/28 13:00,监测点C,8,39,35,16,27,0.991,21.9,NULL,1008.3,1.1,202.6
2019/4/28 14:00,监测点C,8,30,28,10,32,0.848,22.7,NULL,1007.6,0.7,172
2019/4/28 15:00,监测点C,8,31,25,10,35,0.956,23.8,NULL,1006.7,0.6,168.5
2019/4/28 16:00,监测点C,8,26,27,13,43,0.855,24.7,NULL,1005.7,1,189.4
2019/4/28 17:00,监测点C,8,20,32,17,54,0.702,24.9,NULL,1005.1,0.9,187
2019/4/28 18:00,监测点C,8,31,32,24,50,1.03,25.1,NULL,1005,0.7,170.2
2019/4/28 19:00,监测点C,8,43,52,27,35,1.312,24.8,NULL,1005.2,0.6,177.4
2019/4/28 20:00,监测点C,8,66,65,27,6,1.357,24.1,NULL,1005.9,0.6,10.2
2019/4/28 21:00,监测点C,8,64,62,29,5,1.72,23.9,NULL,1006.4,0.6,292.5
2019/4/28 22:00,监测点C,8,62,54,29,5,1.745,23.9,NULL,1006.9,0.4,14.6
2019/4/28 23:00,监测点C,10,62,80,37,4,1.753,23.7,NULL,1007.3,0.5,346.2
2019/4/29 0:00,监测点C,9,60,88,41,4,1.73,23.7,NULL,1007.3,0.3,221.3
2019/4/29 1:00,监测点C,9,56,76,44,4,1.876,23.7,NULL,1006.6,0.5,142.3
2019/4/29 2:00,监测点C,9,53,74,44,4,1.956,23.8,NULL,1006.2,0.3,194.6
2019/4/29 3:00,监测点C,9,48,69,43,4,2.062,23.8,NULL,1005.7,0.6,160.5
2019/4/29 4:00,监测点C,9,42,68,44,4,1.997,23.8,NULL,1005.5,0.5,194.4
2019/4/29 5:00,监测点C,9,37,61,40,4,1.594,23.6,NULL,1005.3,0.7,183.4
2019/4/29 6:00,监测点C,10,38,49,40,4,1.387,23.6,NULL,1005.3,0.9,167.9
2019/4/29 7:00,监测点C,10,43,46,31,4,1.183,23.6,NULL,1005.7,0.6,206.2
2019/4/29 8:00,监测点C,10,47,44,26,6,0.971,24.1,NULL,1006.2,0.9,200.4
2019/4/29 9:00,监测点C,10,50,47,33,6,1.36,24.5,NULL,1006.9,0.9,208.2
2019/4/29 10:00,监测点C,10,45,47,34,12,0.938,24.2,NULL,1007.2,0.9,211.4
2019/4/29 11:00,监测点C,10,38,37,35,24,0.862,25.4,NULL,1006.8,0.8,221.7
2019/4/29 12:00,监测点C,10,37,43,40,39,0.761,26.6,NULL,1006.1,0.9,225.8
2019/4/29 13:00,监测点C,9,44,53,46,38,0.953,26.9,NULL,1005.4,0.7,112.3
2019/4/29 14:00,监测点C,9,40,74,48,57,0.864,27.3,NULL,1004.4,1,96.6
2019/4/29 15:00,监测点C,9,40,66,46,94,0.854,28.8,NULL,1003.3,0.7,263.3
2019/4/29 16:00,监测点C,8,41,73,49,115,0.837,29.4,NULL,1002.5,0.8,212.4
2019/4/29 17:00,监测点C,8,44,84,48,108,0.911,28.5,NULL,1001.7,1.2,219.8
2019/4/29 18:00,监测点C,8,54,69,39,88,1.444,28.3,NULL,1001.4,0.7,208.3
2019/4/29 19:00,监测点C,8,54,68,31,64,1.375,27.9,NULL,1001.8,1,207.4
2019/4/29 20:00,监测点C,8,52,62,22,48,1.066,26.6,NULL,1002.5,1.5,30.3
2019/4/29 21:00,监测点C,8,27,29,9,58,0.727,24.2,NULL,1003.4,0.8,156.2
2019/4/29 22:00,监测点C,7,35,17,12,46,0.912,24.2,NULL,1003.8,1.4,174.9
2019/4/29 23:00,监测点C,7,25,22,7,61,0.789,24.1,NULL,1004.2,1.8,182
2019/4/30 0:00,监测点C,7,25,17,9,51,0.693,23.9,NULL,1004,1.7,181.9
2019/4/30 1:00,监测点C,8,23,20,8,52,0.69,24,NULL,1003.5,1.3,185.5
2019/4/30 2:00,监测点C,8,28,24,10,39,0.754,24.1,NULL,1002.8,0.5,168.7
2019/4/30 3:00,监测点C,8,32,24,12,25,0.856,24.2,NULL,1002,0.4,309.5
2019/4/30 4:00,监测点C,8,39,26,12,14,0.805,24.1,NULL,1001.8,0.6,40.6
2019/4/30 5:00,监测点C,10,53,34,16,5,0.706,24.2,NULL,1001.7,0.5,344.4
2019/4/30 6:00,监测点C,13,52,49,19,4,0.76,24.4,NULL,1001.4,0.4,44.2
2019/4/30 7:00,监测点C,15,50,52,24,4,0.889,24.5,NULL,1001.6,0.6,352
2019/4/30 8:00,监测点C,17,46,47,25,5,0.951,24.8,NULL,1001.7,1,302.2
2019/4/30 9:00,监测点C,11,34,37,10,36,0.773,24,NULL,1002.2,1.9,6
2019/4/30 10:00,监测点C,10,34,9,3,50,0.659,23.1,NULL,1003.1,1.6,8
2019/4/30 11:00,监测点C,9,26,13,5,57,0.625,23.1,NULL,1003.9,1.4,2
2019/4/30 12:00,监测点C,9,30,13,9,51,0.725,24,NULL,1003.5,1.4,337.3
2019/4/30 13:00,监测点C,11,30,12,11,48,0.733,24.9,NULL,1003.2,1.6,346.7
2019/4/30 14:00,监测点C,9,27,26,7,52,0.691,24.3,NULL,1002.3,1.1,25.6
2019/4/30 15:00,监测点C,11,29,16,7,49,0.735,25.4,NULL,1001.2,0.6,58.5
2019/4/30 16:00,监测点C,10,34,31,9,37,0.806,24.5,NULL,1000.3,1.1,358.2
2019/4/30 17:00,监测点C,8,26,22,4,40,0.838,24.1,NULL,1000.3,1.7,125.7
2019/4/30 18:00,监测点C,8,21,18,0,56,0.849,23.2,NULL,1000.9,2.4,130.1
2019/4/30 19:00,监测点C,8,20,9,0,58,0.799,22.8,NULL,1001.7,2.8,136.7
2019/4/30 20:00,监测点C,8,16,7,NA,63,0.744,22.6,NULL,1002.8,2.2,133.1
2019/4/30 21:00,监测点C,7,13,8,NA,72,0.681,22.1,NULL,1003.8,2.5,136.1
2019/4/30 22:00,监测点C,7,12,6,NA,78,0.631,21.8,NULL,1004.4,3.4,136.2
2019/4/30 23:00,监测点C,7,11,2,NA,77,0.64,21.4,NULL,1004.9,3.9,137.2
2019/5/1 0:00,监测点C,7,14,8,0,63,0.682,20.9,NULL,1004.5,2.8,156.6
2019/5/1 1:00,监测点C,7,12,11,2,56,0.704,20.4,NULL,1004.4,2,140.1
2019/5/1 2:00,监测点C,7,10,9,6,56,0.71,20,NULL,1004,1.8,152.4
2019/5/1 3:00,监测点C,8,9,9,7,59,0.705,19.9,NULL,1003.9,1.8,151
2019/5/1 4:00,监测点C,8,8,11,9,60,0.703,19.8,NULL,1004,2.4,152.2
2019/5/1 5:00,监测点C,7,8,14,8,57,0.69,19.7,NULL,1004.4,1.8,150.4
2019/5/1 6:00,监测点C,7,8,12,9,54,0.691,19.4,NULL,1004.7,3,150.3
2019/5/1 7:00,监测点C,7,10,17,9,56,0.715,19.6,NULL,1005.4,2.8,148.2
2019/5/1 8:00,监测点C,8,11,14,12,60,0.74,20.2,NULL,1006.2,2.6,154.8
2019/5/1 9:00,监测点C,7,10,19,13,60,0.742,21.1,NULL,1006.9,2.1,150.4
2019/5/1 10:00,监测点C,8,11,20,12,58,0.784,22.1,NULL,1007.4,1.6,139.5
2019/5/1 11:00,监测点C,7,12,22,12,59,0.824,22.7,NULL,1007.4,2.4,142
2019/5/1 12:00,监测点C,8,12,20,11,61,0.833,23.4,NULL,1007.1,2.9,136.3
2019/5/1 13:00,监测点C,7,11,23,12,67,0.791,23.5,NULL,1006.7,3.1,141.2
2019/5/1 14:00,监测点C,7,12,20,12,68,0.81,23.9,NULL,1005.8,2.6,147
2019/5/1 15:00,监测点C,7,12,21,12,69,0.807,23.8,NULL,1004.9,2.4,144.1
2019/5/1 16:00,监测点C,8,15,21,13,71,0.802,24.1,NULL,1004.3,2.1,148.6
2019/5/1 17:00,监测点C,9,14,24,18,82,0.832,24.3,NULL,1004.1,2.3,186.6
2019/5/1 18:00,监测点C,9,16,24,17,79,0.897,24.7,NULL,1004,1.7,175.7
2019/5/1 19:00,监测点C,10,18,30,21,76,0.968,24.1,NULL,1004.1,2.2,174.6
2019/5/1 20:00,监测点C,9,20,34,23,69,0.821,23.4,NULL,1004.8,2.4,179.6
2019/5/1 21:00,监测点C,8,19,30,22,145,0.836,22.7,NULL,1005.8,2.5,192.4
2019/5/1 22:00,监测点C,8,16,29,16,51,0.761,22.1,NULL,1006.7,2.7,191
2019/5/1 23:00,监测点C,8,15,32,19,55,0.722,21.8,NULL,1007.5,2.5,192.1
2019/5/2 0:00,监测点C,8,11,24,23,67,0.655,21.6,NULL,1007.4,2.9,186.8
2019/5/2 1:00,监测点C,8,10,22,24,71,0.619,21.3,NULL,1007,2.3,190.2
2019/5/2 2:00,监测点C,8,9,23,22,73,0.612,21.6,NULL,1006.5,2,180.7
2019/5/2 3:00,监测点C,8,10,18,20,71,0.61,21.4,NULL,1006.2,1.1,169.2
2019/5/2 4:00,监测点C,8,9,15,17,71,0.61,21.3,NULL,1006,1,170.8
2019/5/2 5:00,监测点C,8,12,19,18,65,0.6,21,NULL,1006.2,0.8,217.4
2019/5/2 6:00,监测点C,9,22,16,20,47,0.657,21,NULL,1006.6,0.5,308
2019/5/2 7:00,监测点C,11,40,37,23,26,0.706,20.7,NULL,1007.2,0.6,299.6
2019/5/2 8:00,监测点C,14,29,34,26,43,0.884,21.2,NULL,1007.9,0.9,198.4
2019/5/2 9:00,监测点C,16,34,37,27,41,0.931,21.4,NULL,1008.4,1.4,197
2019/5/2 10:00,监测点C,17,37,40,29,35,0.937,21.3,NULL,1009,1.8,185.4
2019/5/2 11:00,监测点C,15,27,41,30,42,0.888,20.8,NULL,1009.2,1.9,191.8
2019/5/2 12:00,监测点C,12,28,36,33,41,0.908,20.9,NULL,1009.3,1.2,188.1
2019/5/2 13:00,监测点C,11,24,44,28,44,0.87,21.1,NULL,1009,1.4,202.2
2019/5/2 14:00,监测点C,10,19,47,25,54,0.846,20.8,NULL,1008.6,1.5,174.9
2019/5/2 15:00,监测点C,8,19,34,22,52,0.877,20.7,NULL,1008,1.6,178.3
2019/5/2 16:00,监测点C,8,27,28,21,41,0.86,20.7,NULL,1007.6,1.1,253.6
2019/5/2 17:00,监测点C,8,37,35,29,25,0.883,19.7,NULL,1007.4,1.1,296.7
2019/5/2 18:00,监测点C,7,30,29,20,37,0.899,19.4,NULL,1007.5,1,257.3
2019/5/2 19:00,监测点C,7,31,26,18,36,1.032,19.6,NULL,1007.8,0.6,221.8
2019/5/2 20:00,监测点C,7,37,32,18,28,1.017,19.7,NULL,1008,0.9,258.7
2019/5/2 21:00,监测点C,8,22,30,15,39,0.893,19.9,NULL,1008.5,0.9,237.4
2019/5/2 22:00,监测点C,8,19,23,14,38,0.877,20,NULL,1009.1,1.1,183.2
2019/5/2 23:00,监测点C,8,36,24,22,17,0.933,20,NULL,1009.7,0.6,3.6
2019/5/3 0:00,监测点C,8,43,42,26,11,0.977,20,NULL,1009.9,0.5,267.1
2019/5/3 1:00,监测点C,8,33,29,23,16,0.984,20.2,NULL,1009.6,0.4,344.8
2019/5/3 2:00,监测点C,8,38,39,24,10,0.844,20,NULL,1008.8,0.7,322.2
2019/5/3 3:00,监测点C,8,38,36,23,8,0.772,19.8,NULL,1008.5,0.7,355.2
2019/5/3 4:00,监测点C,8,37,32,24,8,0.758,19.8,NULL,1007.8,0.5,245.8
2019/5/3 5:00,监测点C,10,31,31,27,15,0.789,19.9,NULL,1007.8,0.7,32.8
2019/5/3 6:00,监测点C,9,37,32,26,7,0.771,19.8,NULL,1008.6,0.7,1
2019/5/3 7:00,监测点C,9,32,34,27,12,0.827,20,NULL,1009.3,0.4,257.6
2019/5/3 8:00,监测点C,11,31,26,28,18,0.988,20.7,NULL,1010,0.9,204.6
2019/5/3 9:00,监测点C,14,25,35,27,31,0.985,21.5,NULL,1010.3,1.1,195.3
2019/5/3 10:00,监测点C,11,15,27,18,52,0.774,22.7,NULL,1010.6,1.8,196.1
2019/5/3 11:00,监测点C,12,12,24,17,64,0.697,23.6,NULL,1010.8,2.2,197.9
2019/5/3 12:00,监测点C,11,11,32,19,84,0.646,24.7,NULL,1010.4,1.9,207.1
2019/5/3 13:00,监测点C,8,9,36,15,91,0.584,25.1,NULL,1009.7,2.1,261.4
2019/5/3 14:00,监测点C,9,9,31,18,94,0.547,24.9,NULL,1009.1,2.2,262.5
2019/5/3 15:00,监测点C,10,12,30,22,100,0.56,25.3,NULL,1008.4,1.3,250.2
2019/5/3 16:00,监测点C,10,16,38,24,99,0.562,25.1,NULL,1007.9,1,283.4
2019/5/3 17:00,监测点C,9,27,39,27,78,0.661,25.2,NULL,1007.6,0.9,322.2
2019/5/3 18:00,监测点C,9,28,44,29,77,0.683,25,NULL,1007.5,0.8,319.1
2019/5/3 19:00,监测点C,8,38,50,34,67,0.81,24.4,NULL,1007.9,0.9,352.8
2019/5/3 20:00,监测点C,10,45,53,37,55,0.784,24.1,NULL,1008.5,0.6,342.2
2019/5/3 21:00,监测点C,12,35,55,40,64,0.788,23.8,NULL,1008.8,0.6,297.9
2019/5/3 22:00,监测点C,15,48,58,40,48,0.904,23,NULL,1009.4,0.7,306.4
2019/5/3 23:00,监测点C,10,47,53,37,32,1.083,22.6,NULL,1009.9,0.7,146.9
2019/5/4 0:00,监测点C,9,43,55,34,28,1.085,22.7,NULL,1010,0.5,149.9
2019/5/4 1:00,监测点C,9,51,58,38,17,1.173,22.6,NULL,1009.8,0.4,346.2
2019/5/4 2:00,监测点C,9,38,55,37,23,0.968,22.4,NULL,1009.3,0.6,146.9
2019/5/4 3:00,监测点C,15,60,72,70,13,0.884,21.8,NULL,1009,1.2,353
2019/5/4 4:00,监测点C,12,46,78,75,22,0.768,20.7,NULL,1008.6,1.3,25
2019/5/4 5:00,监测点C,17,38,52,81,32,0.736,20.2,NULL,1008.3,0.5,33.7
2019/5/4 6:00,监测点C,12,41,57,74,19,0.845,20.6,NULL,1008.1,1,147.2
2019/5/4 7:00,监测点C,9,37,47,54,20,0.885,20.8,NULL,1008.4,0.6,247.2
2019/5/4 8:00,监测点C,9,41,49,49,15,0.974,20.9,NULL,1008.9,0.9,316.8
2019/5/4 9:00,监测点C,8,41,48,44,20,1.098,21,NULL,1009.4,0.9,262
2019/5/4 10:00,监测点C,8,47,60,48,19,1.135,21.4,NULL,1009.8,1,341.2
2019/5/4 11:00,监测点C,10,57,62,46,19,0.916,21,NULL,1009.9,0.9,340
2019/5/4 12:00,监测点C,9,53,44,40,31,0.85,20.8,NULL,1009.5,0.9,331.3
2019/5/4 13:00,监测点C,8,37,61,36,59,0.833,21.4,NULL,1008.9,0.7,150.8
2019/5/4 14:00,监测点C,9,23,55,33,87,0.686,21.8,NULL,1008.1,0.8,194.1
2019/5/4 15:00,监测点C,9,34,60,39,74,0.809,21.9,NULL,1007.2,0.5,302.9
2019/5/4 16:00,监测点C,9,44,52,43,62,0.833,NULL,NULL,NULL,NULL,NULL
2019/5/4 17:00,监测点C,8,59,56,34,36,0.845,NULL,NULL,NULL,NULL,NULL
2019/5/4 18:00,监测点C,8,59,50,26,27,0.839,NULL,NULL,NULL,NULL,NULL
2019/5/4 19:00,监测点C,8,65,45,24,20,1.059,NULL,NULL,NULL,NULL,NULL
2019/5/4 20:00,监测点C,8,17,42,14,72,0.608,NULL,NULL,NULL,NULL,NULL
2019/5/4 21:00,监测点C,8,13,29,10,83,0.504,NULL,NULL,NULL,NULL,NULL
2019/5/4 22:00,监测点C,7,12,24,9,87,0.484,NULL,NULL,NULL,NULL,NULL
2019/5/4 23:00,监测点C,7,12,18,8,84,0.488,NULL,NULL,NULL,NULL,NULL
2019/5/5 0:00,监测点C,7,11,15,8,80,0.48,NULL,NULL,NULL,NULL,NULL
2019/5/5 1:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/5/5 2:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/5/5 3:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/5/5 4:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/5/5 5:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/5/5 6:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/5/5 7:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/5/5 8:00,监测点C,7,19,8,1,55,0.617,NULL,NULL,NULL,NULL,NULL
2019/5/5 9:00,监测点C,7,21,7,1,50,0.746,NULL,NULL,NULL,NULL,NULL
2019/5/5 10:00,监测点C,7,25,9,2,44,0.708,18.8,NULL,1005.8,1.1,195.2
2019/5/5 11:00,监测点C,7,22,13,1,46,0.643,19.1,NULL,1005.6,1.6,195.4
2019/5/5 12:00,监测点C,8,22,10,2,49,0.668,19.4,NULL,1005.3,1.6,193.7
2019/5/5 13:00,监测点C,7,20,8,3,50,0.634,19.1,NULL,1004.3,1.9,196.4
2019/5/5 14:00,监测点C,8,18,11,2,49,0.58,19.1,NULL,1003.7,1.7,188.8
2019/5/5 15:00,监测点C,8,24,9,0,47,0.694,19.1,NULL,1003.2,1,174.2
2019/5/5 16:00,监测点C,7,30,8,1,39,0.708,19.2,NULL,1002.7,0.9,220.9
2019/5/5 17:00,监测点C,7,25,9,0,42,0.661,19.3,NULL,1002.1,1,198
2019/5/5 18:00,监测点C,7,31,12,1,38,0.827,19.3,NULL,1002.2,1.3,181.4
2019/5/5 19:00,监测点C,8,30,14,4,38,0.857,19.6,NULL,1002.6,1.7,194.2
2019/5/5 20:00,监测点C,7,33,12,5,34,0.81,19.8,NULL,1003.2,1.1,189.3
2019/5/5 21:00,监测点C,8,36,13,5,26,0.83,19.6,NULL,1003.9,0.9,180.8
2019/5/5 22:00,监测点C,8,38,10,7,22,0.846,19.6,NULL,1004.4,0.6,157.3
2019/5/5 23:00,监测点C,7,38,12,9,20,0.844,19.5,NULL,1004.7,0.5,261.6
2019/5/6 0:00,监测点C,8,27,13,9,29,0.734,19.3,NULL,1004.7,0.5,192.2
2019/5/6 1:00,监测点C,8,20,10,10,36,0.666,19,NULL,1004.2,0.6,195.8
2019/5/6 2:00,监测点C,7,22,9,13,30,0.706,19,NULL,1003.8,0.5,217.3
2019/5/6 3:00,监测点C,7,19,12,10,34,0.585,18.8,NULL,1003.3,0.8,278.5
2019/5/6 4:00,监测点C,7,20,4,9,30,0.574,18.6,NULL,1002.8,0.5,285.1
2019/5/6 5:00,监测点C,7,20,6,14,27,0.58,18.7,NULL,1003,0.7,293.4
2019/5/6 6:00,监测点C,8,26,9,12,25,0.637,18.5,NULL,1003.4,0.6,288.2
2019/5/6 7:00,监测点C,8,33,5,10,17,0.764,18.6,NULL,1003.6,0.4,310.3
2019/5/6 8:00,监测点C,8,39,8,8,16,0.941,18.6,NULL,1004.2,0.7,299.9
2019/5/6 9:00,监测点C,9,40,11,10,16,1.22,19.2,NULL,1004.6,0.7,192.2
2019/5/6 10:00,监测点C,8,38,14,9,18,1.064,20.2,NULL,1005.1,0.5,347
2019/5/6 11:00,监测点C,8,31,15,8,27,0.856,20.1,NULL,1005.2,0.8,214.8
2019/5/6 12:00,监测点C,8,28,14,6,32,0.862,20.6,NULL,1005,0.7,189.7
2019/5/6 13:00,监测点C,8,27,26,9,33,0.874,21.3,NULL,1004.8,0.8,210.6
2019/5/6 14:00,监测点C,8,20,21,7,43,0.726,21.8,NULL,1004.3,1.2,191.7
2019/5/6 15:00,监测点C,8,20,14,8,42,0.754,21.8,NULL,1003.4,1.7,193.3
2019/5/6 16:00,监测点C,8,23,15,10,43,0.734,21.8,NULL,1003,1.7,193.4
2019/5/6 17:00,监测点C,7,25,16,11,40,0.776,20.7,NULL,1002.9,0.7,178.7
2019/5/6 18:00,监测点C,7,33,17,9,31,0.953,20.6,NULL,1002.9,1,205.1
2019/5/6 19:00,监测点C,8,31,21,6,32,0.961,20.9,NULL,1003.3,1.7,182.3
2019/5/6 20:00,监测点C,8,27,17,5,36,0.79,20.8,NULL,1003.9,2,192.7
2019/5/6 21:00,监测点C,8,28,14,6,35,0.728,20.8,NULL,1004.5,1.9,192.9
2019/5/6 22:00,监测点C,9,25,12,11,37,0.635,20.8,NULL,1005.1,2.1,190
2019/5/6 23:00,监测点C,8,22,17,11,40,0.603,20.8,NULL,1005.6,2.1,189.9
2019/5/7 0:00,监测点C,9,21,14,13,40,0.592,20.6,NULL,1005.9,1.9,191.1
2019/5/7 1:00,监测点C,10,21,16,14,40,0.586,20.2,NULL,1005.8,1.4,180.9
2019/5/7 2:00,监测点C,9,20,12,10,43,0.525,19.8,NULL,1005.4,1.5,181.4
2019/5/7 3:00,监测点C,9,18,12,7,44,0.482,19.6,NULL,1004.9,1.7,190.4
2019/5/7 4:00,监测点C,8,16,6,6,48,0.455,19.5,NULL,1004.6,1.8,189.9
2019/5/7 5:00,监测点C,8,15,11,7,50,0.457,19.7,NULL,1004.8,1.4,198.3
2019/5/7 6:00,监测点C,8,16,6,10,47,0.498,19.8,NULL,1005.1,1.2,187.1
2019/5/7 7:00,监测点C,8,18,12,10,50,0.543,19.9,NULL,1005.5,1.3,195
2019/5/7 8:00,监测点C,9,24,14,12,46,0.696,19.9,NULL,1005.9,1.7,198.8
2019/5/7 9:00,监测点C,10,24,12,10,45,0.745,20.8,NULL,1005.8,1.2,194.3
2019/5/7 10:00,监测点C,10,18,18,6,51,0.591,21.3,NULL,1006.1,1.8,190.6
2019/5/7 11:00,监测点C,10,16,13,6,53,0.56,21.7,NULL,1006.2,1.6,208.8
2019/5/7 12:00,监测点C,9,16,18,8,53,0.614,22.4,NULL,1006.1,1.2,224.8
2019/5/7 13:00,监测点C,9,13,18,8,63,0.545,22.5,NULL,1005.9,1.6,199.3
2019/5/7 14:00,监测点C,9,13,19,10,61,0.566,22.6,NULL,1005.1,1.8,193.4
2019/5/7 15:00,监测点C,9,15,16,9,58,0.593,22.4,NULL,1004.6,1.9,187.9
2019/5/7 16:00,监测点C,8,17,NA,13,53,0.579,22.2,NULL,1004.1,1.8,190.1
2019/5/7 17:00,监测点C,8,17,10,15,52,0.615,22.1,NULL,1003.7,1.7,193.8
2019/5/7 18:00,监测点C,8,19,14,13,49,0.685,21.7,NULL,1003.9,1.3,194
2019/5/7 19:00,监测点C,8,23,28,13,43,0.731,21.3,NULL,1004.1,1.3,206
2019/5/7 20:00,监测点C,8,21,25,14,41,0.633,20.9,NULL,1004.5,1.4,202.6
2019/5/7 21:00,监测点C,8,21,32,13,37,0.605,20.1,NULL,1004.9,1.6,187.8
2019/5/7 22:00,监测点C,8,22,22,13,33,0.621,19.7,NULL,1005.7,0.8,187.8
2019/5/7 23:00,监测点C,7,20,21,11,34,0.602,19.4,NULL,1006.3,1.2,178.2
2019/5/8 0:00,监测点C,7,18,13,10,34,0.548,19.2,NULL,1006.2,1,192.5
2019/5/8 1:00,监测点C,8,17,10,10,30,0.552,19,NULL,1005.9,0.7,210.5
2019/5/8 2:00,监测点C,8,24,14,8,20,0.557,18.8,NULL,1005.5,1.3,193.3
2019/5/8 3:00,监测点C,8,22,8,6,20,0.559,18.8,NULL,1005.6,0.7,110.3
2019/5/8 4:00,监测点C,7,24,7,5,18,0.545,18.7,NULL,1004.9,1,196.3
2019/5/8 5:00,监测点C,8,27,7,3,16,0.544,18.5,NULL,1004.4,1.4,187.8
2019/5/8 6:00,监测点C,8,34,5,2,12,0.601,18.6,NULL,1004.3,1.2,191.2
2019/5/8 7:00,监测点C,8,37,5,2,10,0.704,18.9,NULL,1004.4,1,191.5
2019/5/8 8:00,监测点C,9,40,9,4,8,1.05,19.2,NULL,1004.7,0.7,220.7
2019/5/8 9:00,监测点C,8,36,12,7,13,1.204,18.9,NULL,1005.1,0.8,235
2019/5/8 10:00,监测点C,8,32,8,5,16,0.904,18.9,NULL,1005.6,1,219.7
2019/5/8 11:00,监测点C,8,35,12,9,14,0.974,19,NULL,1005.7,0.7,313.9
2019/5/8 12:00,监测点C,8,32,11,8,16,0.853,19,NULL,1005.6,0.9,307.6
2019/5/8 13:00,监测点C,8,26,11,12,22,0.742,19.1,NULL,1005.1,1.6,259.5
2019/5/8 14:00,监测点C,8,23,14,19,28,0.721,20,NULL,1004.2,0.8,228.3
2019/5/8 15:00,监测点C,8,27,14,17,25,0.747,20.3,NULL,1003.5,0.9,295.4
2019/5/8 16:00,监测点C,8,28,18,14,26,0.702,20.1,NULL,1003,0.8,310.6
